Data,Reservatorio,Ni­vel,Precipitacao,Vazao,Cota Real,Cota area Volume,Vazao Defluente
2022-06-07 07:00:00,UHE JEQUITINHONHA,1.53,0,105.86,,,
2022-06-07 07:30:00,UHE JEQUITINHONHA,1.52,0,104.52,,,
2022-06-07 08:00:00,UHE JEQUITINHONHA,1.51,0,103.18,,,
2022-06-06 18:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 21:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 21:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-06 22:00:00,UHE ITIRA,0.4,0,67.88,,,
2022-06-06 22:30:00,UHE ITIRA,0.4,0,67.88,,,
2022-06-06 23:00:00,UHE ITIRA,0.4,0,67.88,,,
2022-06-06 23:30:00,UHE ITIRA,0.4,0,67.88,,,
2022-06-07 00:00:00,UHE ITIRA,0.4,0,67.88,,,
2022-06-07 00:30:00,UHE ITIRA,0.4,0,67.88,,,
2022-06-07 01:00:00,UHE ITIRA,0.4,0,67.88,,,
2022-06-07 01:30:00,UHE ITIRA,0.4,0,67.88,,,
2022-06-07 02:00:00,UHE ITIRA,0.4,0,67.88,,,
2022-06-07 02:30:00,UHE ITIRA,0.4,0,67.88,,,
2022-06-07 03:00:00,UHE ITIRA,0.4,0,67.88,,,
2022-06-07 03:30:00,UHE ITIRA,0.4,0,67.88,,,
2022-06-07 04:00:00,UHE ITIRA,0.4,0,67.88,,,
2022-06-07 04:30:00,UHE ITIRA,0.4,0,67.88,,,
2022-06-07 05:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-07 05:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-07 06:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-07 06:30:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-07 07:00:00,UHE ITIRA,0.41,0,69.29,,,
2022-06-07 07:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-07 08:30:00,UHE CORONEL MURTA,1.38,0,89.87,,,
2022-06-07 09:00:00,UHE CORONEL MURTA,1.38,0,89.87,,,
2022-06-07 09:30:00,UHE CORONEL MURTA,1.38,0,89.87,,,
2022-06-07 08:30:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-06-07 09:00:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-06-07 09:30:00,UHE ARAÇUAI,0.7,0,23.63,,,
2022-06-07 08:30:00,UHE ITAPEBI BARRAMENTO,109.51,0,,109.51,1616.95,
2022-06-07 09:00:00,UHE ITAPEBI BARRAMENTO,109.52,0,,109.52,1617.51,35
2022-06-07 09:30:00,UHE ITAPEBI BARRAMENTO,109.52,0,,109.52,1617.51,
2022-06-07 10:00:00,UHE ITAPEBI BARRAMENTO,109.52,0,,109.52,1617.51,
2022-06-07 08:30:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-07 09:00:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-07 09:30:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-07 10:00:00,UHE SALTO DA DIVISA,4.08,0,126.25,,,
2022-06-07 08:30:00,UHE JEQUITINHONHA,1.49,0,100.54,,,
2022-06-07 09:00:00,UHE JEQUITINHONHA,1.46,0,96.62,,,
2022-06-07 09:30:00,UHE JEQUITINHONHA,1.42,0,91.52,,,
2022-06-07 09:30:00,UHE ITIRA,0.43,0,72.16,,,
2022-06-07 10:00:00,UHE JEQUITINHONHA,1.38,0,86.55,,,
2022-06-07 08:30:00,UHE ITIRA,0.42,0,70.72,,,
2022-06-07 09:00:00,UHE ITIRA,0.43,0,72.16,,,
